obs	caseno	begin	end	event	backlog	agenda	qmv	qmvpostsea	qmvpostteu	coop	codec	eu9	eu10	eu12	eu15	thatcher
1974	1044	0	510	1	217	0	0	1	0	1	0	0	0	1	0	1
1975	1045	0	708	0	217	0	0	1	0	0	0	0	0	1	0	1
1976	1045	708	768	1	217	0	0	1	0	0	0	0	0	1	0	0
1977	1046	0	545	1	217	0	0	1	0	1	0	0	0	1	0	1
1978	1047	0	707	0	217	0	0	0	0	0	0	0	0	1	0	1
1979	1047	707	1085	1	217	0	0	0	0	0	0	0	0	1	0	0
1980	1048	0	675	1	206	0	0	1	0	1	0	0	0	1	0	1
1981	1049	0	693	0	206	0	0	1	0	0	0	0	0	1	0	1
1982	1049	693	1761	0	206	0	0	1	0	0	0	0	0	1	0	0
1983	1049	1761	2187	0	206	0	0	0	1	1	0	0	0	1	0	0
1984	1049	2187	3768	0	206	0	0	0	1	1	0	0	0	0	1	0
1985	1049	3768	3998	0	206	0	0	0	1	0	1	0	0	0	1	0
1986	1050	0	535	1	206	0	0	1	0	1	0	0	0	1	0	1
1987	1051	0	687	0	206	0	0	1	0	0	0	0	0	1	0	1
1988	1051	687	1755	0	206	0	0	1	0	0	0	0	0	1	0	0
1989	1051	1755	2181	0	206	0	0	0	1	1	0	0	0	1	0	0
1990	1051	2181	3762	0	206	0	0	0	1	1	0	0	0	0	1	0
1991	1051	3762	3992	0	206	0	0	0	1	0	1	0	0	0	1	0
1992	1052	0	187	1	206	0	0	1	0	0	0	0	0	1	0	1
1993	1053	0	529	1	206	0	0	1	0	1	0	0	0	1	0	1
1994	1054	0	130	1	206	0	0	1	0	0	0	0	0	1	0	1
1995	1055	0	664	0	206	0	0	0	0	0	0	0	0	1	0	1
1996	1055	664	1732	0	206	0	0	0	0	0	0	0	0	1	0	0
1997	1055	1732	1837	1	206	0	0	0	0	0	0	0	0	1	0	0
1998	1056	0	318	0	206	0	0	1	0	1	0	0	0	1	0	1
1999	1057	0	659	0	206	0	0	0	0	0	0	0	0	1	0	1
2000	1057	659	1727	0	206	0	0	0	0	0	0	0	0	1	0	0
2001	1057	1727	2153	0	206	0	0	0	0	0	0	0	0	1	0	0
2002	1057	2153	3964	0	206	0	0	0	0	0	0	0	0	0	1	0
2003	1058	0	659	0	206	0	0	0	0	0	0	0	0	1	0	1
2004	1058	659	1727	0	206	0	0	0	0	0	0	0	0	1	0	0
2005	1058	1727	2153	0	206	0	0	0	0	0	0	0	0	1	0	0
2006	1058	2153	3388	0	206	0	0	0	0	0	0	0	0	0	1	0
2007	1059	0	658	0	206	0	0	1	0	1	0	0	0	1	0	1
2008	1059	658	672	1	206	0	0	1	0	1	0	0	0	1	0	0
2009	1060	0	658	0	206	0	0	1	0	1	0	0	0	1	0	1
2010	1060	658	672	1	206	0	0	1	0	1	0	0	0	1	0	0
2011	1061	0	654	0	206	0	0	1	0	0	0	0	0	1	0	1
2012	1061	654	772	1	206	0	0	1	0	0	0	0	0	1	0	0
2013	1062	0	651	0	206	0	0	1	0	1	0	0	0	1	0	1
2014	1062	651	1719	0	206	0	0	1	0	1	0	0	0	1	0	0
2015	1062	1719	2145	0	206	0	0	0	1	0	1	0	0	1	0	0
2016	1062	2145	2548	0	206	0	0	0	1	0	1	0	0	0	1	0
2017	1063	0	95	1	206	0	0	1	0	0	0	0	0	1	0	1
2018	1064	0	86	1	206	0	0	1	0	0	0	0	0	1	0	1
2019	1065	0	74	1	206	0	0	1	0	0	0	0	0	1	0	1
2020	1066	0	622	0	206	0	0	1	0	1	0	0	0	1	0	1
2021	1066	622	788	1	206	0	0	1	0	1	0	0	0	1	0	0
2022	1067	0	397	1	206	0	0	1	0	1	0	0	0	1	0	1
2023	1068	0	611	0	206	0	0	1	0	0	0	0	0	1	0	1
2024	1068	611	1679	0	206	0	0	1	0	0	0	0	0	1	0	0
2025	1068	1679	2105	0	206	0	0	0	1	0	0	0	0	1	0	0
2026	1068	2105	2795	0	206	0	0	0	1	0	0	0	0	0	1	0
2027	1069	0	611	0	206	0	0	1	0	1	0	0	0	1	0	1
2028	1069	611	1679	0	206	0	0	1	0	1	0	0	0	1	0	0
2029	1069	1679	2105	0	206	0	0	0	1	0	1	0	0	1	0	0
2030	1069	2105	3487	0	206	0	0	0	1	0	1	0	0	0	1	0
2031	1070	0	590	0	206	0	0	1	0	1	0	0	0	1	0	1
2032	1070	590	779	0	206	0	0	1	0	1	0	0	0	1	0	0
2033	1071	0	90	1	206	0	0	0	0	0	0	0	0	1	0	1
2034	1072	0	559	0	206	0	0	1	0	0	0	0	0	1	0	1
2035	1072	559	1578	1	206	0	0	1	0	0	0	0	0	1	0	0
2036	1073	0	500	1	206	0	0	1	0	1	0	0	0	1	0	1
2037	1074	0	540	0	206	0	0	1	0	1	0	0	0	1	0	1
2038	1074	540	1100	0	206	0	0	1	0	1	0	0	0	1	0	0
2039	1075	0	367	1	206	0	0	1	0	1	0	0	0	1	0	1
2040	1076	0	367	1	206	0	0	1	0	1	0	0	0	1	0	1
2041	1077	0	367	1	206	0	0	0	0	0	0	0	0	1	0	1
2042	1078	0	491	0	206	0	0	0	0	0	0	0	0	1	0	1
2043	1078	491	609	1	206	0	0	0	0	0	0	0	0	1	0	0
2044	1079	0	439	1	206	0	0	1	0	1	0	0	0	1	0	1
2045	1080	0	490	0	206	0	0	1	0	1	0	0	0	1	0	1
2046	1080	490	608	1	206	0	0	1	0	1	0	0	0	1	0	0
2047	1081	0	490	0	206	0	0	1	0	1	0	0	0	1	0	1
2048	1081	490	641	1	206	0	0	1	0	1	0	0	0	1	0	0
2049	1082	0	478	0	206	0	0	1	0	1	0	0	0	1	0	1
2050	1082	478	1045	1	206	0	0	1	0	1	0	0	0	1	0	0
2051	1083	0	461	0	206	0	0	1	0	1	0	0	0	1	0	1
2052	1083	461	1529	0	206	0	0	1	0	1	0	0	0	1	0	0
2053	1083	1529	1955	0	206	0	0	0	1	0	1	0	0	1	0	0
2054	1083	1955	3766	0	206	0	0	0	1	0	1	0	0	0	1	0
2055	1084	0	449	0	206	0	0	1	0	1	0	0	0	1	0	1
2056	1084	449	632	1	206	0	0	1	0	1	0	0	0	1	0	0
2057	1085	0	40	1	206	0	0	1	0	0	0	0	0	1	0	1
2058	1086	0	40	1	206	0	0	1	0	0	0	0	0	1	0	1
2059	1087	0	40	1	206	0	0	1	0	0	0	0	0	1	0	1
2060	1088	0	314	1	206	0	0	1	0	0	0	0	0	1	0	1
2061	1089	0	440	0	206	0	0	1	0	1	0	0	0	1	0	1
2062	1089	440	1508	0	206	0	0	1	0	1	0	0	0	1	0	0
2063	1089	1508	1934	0	206	0	0	0	1	0	1	0	0	1	0	0
2064	1089	1934	3745	0	206	0	0	0	1	0	1	0	0	0	1	0
2065	1090	0	395	1	206	0	0	1	0	1	0	0	0	1	0	1
2066	1091	0	140	1	206	0	0	1	0	0	0	0	0	1	0	1
2067	1092	0	140	1	206	0	0	1	0	0	0	0	0	1	0	1
2068	1093	0	139	1	206	0	0	1	0	0	0	0	0	1	0	1
2069	1094	0	252	1	206	0	0	1	0	0	0	0	0	1	0	1
2070	1095	0	384	0	206	0	0	1	0	1	0	0	0	1	0	1
2071	1095	384	585	1	206	0	0	1	0	1	0	0	0	1	0	0
2072	1096	0	381	0	206	0	0	0	0	0	0	0	0	1	0	1
2073	1096	381	554	1	206	0	0	0	0	0	0	0	0	1	0	0
2074	1097	0	372	0	206	0	0	1	0	0	0	0	0	1	0	1
2075	1097	372	439	1	206	0	0	1	0	0	0	0	0	1	0	0
2076	1098	0	363	0	206	0	0	1	0	0	0	0	0	1	0	1
2077	1098	363	745	1	206	0	0	1	0	0	0	0	0	1	0	0
2078	1099	0	358	0	206	0	0	1	0	1	0	0	0	1	0	1
2079	1099	358	561	1	206	0	0	1	0	1	0	0	0	1	0	0
2080	1100	0	349	0	206	0	0	1	0	1	0	0	0	1	0	1
2081	1100	349	552	1	206	0	0	1	0	1	0	0	0	1	0	0
2082	1101	0	272	1	206	0	0	1	0	1	0	0	0	1	0	1
2083	1102	0	188	1	206	0	0	1	0	0	0	0	0	1	0	1
2084	1103	0	271	1	206	0	0	1	0	1	0	0	0	1	0	1
2085	1104	0	343	0	206	0	0	1	0	1	0	0	0	1	0	1
2086	1104	343	1411	0	206	0	0	1	0	1	0	0	0	1	0	0
2087	1104	1411	1837	0	206	0	0	0	1	0	1	0	0	1	0	0
2088	1104	1837	3648	0	206	0	0	0	1	0	1	0	0	0	1	0
2089	1105	0	324	0	210	0	0	1	0	1	0	0	0	1	0	1
2090	1105	324	842	1	210	0	0	1	0	1	0	0	0	1	0	0
2091	1106	0	318	0	210	0	0	1	0	1	0	0	0	1	0	1
2092	1106	318	519	1	210	0	0	1	0	1	0	0	0	1	0	0
2093	1107	0	311	0	210	0	0	1	0	0	0	0	0	1	0	1
2094	1107	311	696	1	210	0	0	1	0	0	0	0	0	1	0	0
2095	1108	0	311	0	210	0	0	1	0	0	0	0	0	1	0	1
2096	1108	311	1379	0	210	0	0	1	0	0	0	0	0	1	0	0
2097	1108	1379	1805	0	210	0	0	0	1	0	0	0	0	1	0	0
2098	1108	1805	2555	1	210	0	0	0	1	0	0	0	0	0	1	0
2099	1109	0	308	0	210	0	0	1	0	0	0	0	0	1	0	1
2100	1109	308	426	1	210	0	0	1	0	0	0	0	0	1	0	0
2101	1110	0	308	0	210	0	0	1	0	0	0	0	0	1	0	1
2102	1110	308	550	1	210	0	0	1	0	0	0	0	0	1	0	0
2103	1111	0	307	0	210	0	0	1	0	1	0	0	0	1	0	1
2104	1111	307	795	1	210	0	0	1	0	1	0	0	0	1	0	0
2105	1112	0	307	0	210	0	0	1	0	1	0	0	0	1	0	1
2106	1112	307	795	1	210	0	0	1	0	1	0	0	0	1	0	0
2107	1113	0	307	0	210	0	0	1	0	1	0	0	0	1	0	1
2108	1113	307	795	1	210	0	0	1	0	1	0	0	0	1	0	0
2109	1114	0	231	1	210	0	0	1	0	1	0	0	0	1	0	1
2110	1115	0	302	0	210	0	0	1	0	1	0	0	0	1	0	1
2111	1115	302	790	1	210	0	0	1	0	1	0	0	0	1	0	0
2112	1116	0	302	0	210	0	0	1	0	1	0	0	0	1	0	1
2113	1116	302	790	1	210	0	0	1	0	1	0	0	0	1	0	0
2114	1117	0	302	0	210	0	0	1	0	1	0	0	0	1	0	1
2115	1117	302	790	1	210	0	0	1	0	1	0	0	0	1	0	0
2116	1118	0	300	0	210	0	0	1	0	1	0	0	0	1	0	1
2117	1118	300	509	1	210	0	0	1	0	1	0	0	0	1	0	0
2118	1119	0	294	0	210	0	0	0	0	0	0	0	0	1	0	1
2119	1119	294	1273	0	210	0	0	0	0	0	0	0	0	1	0	0
2120	1120	0	252	0	210	0	0	1	0	1	0	0	0	1	0	1
2121	1120	252	915	1	210	0	0	1	0	1	0	0	0	1	0	0
2122	1121	0	252	0	210	0	0	1	0	1	0	0	0	1	0	1
2123	1121	252	915	1	210	0	0	1	0	1	0	0	0	1	0	0
2124	1122	0	251	0	210	0	0	1	0	1	0	0	0	1	0	1
2125	1122	251	444	1	210	0	0	1	0	1	0	0	0	1	0	0
2126	1123	0	251	0	210	0	0	0	0	0	0	0	0	1	0	1
2127	1123	251	1319	0	210	0	0	0	0	0	0	0	0	1	0	0
2128	1123	1319	1362	0	210	0	0	0	0	0	0	0	0	1	0	0
2129	1124	0	100	1	210	0	0	1	0	0	0	0	0	1	0	1
2130	1125	0	191	0	210	0	0	1	0	0	0	0	0	1	0	1
2131	1125	191	364	1	210	0	0	1	0	0	0	0	0	1	0	0
2132	1126	0	190	0	210	0	0	1	0	1	0	0	0	1	0	1
2133	1126	190	1027	1	210	0	0	1	0	1	0	0	0	1	0	0
2134	1127	0	183	0	210	1	0	1	0	1	0	0	0	1	0	1
2135	1127	183	391	1	210	1	0	1	0	1	0	0	0	1	0	0
2136	1128	0	174	0	210	0	0	1	0	1	0	0	0	1	0	1
2137	1128	174	662	1	210	0	0	1	0	1	0	0	0	1	0	0
2138	1129	0	170	0	210	0	0	1	0	1	0	0	0	1	0	1
2139	1129	170	356	1	210	0	0	1	0	1	0	0	0	1	0	0
2140	1130	0	167	0	210	0	0	1	0	1	0	0	0	1	0	1
2141	1130	167	473	1	210	0	0	1	0	1	0	0	0	1	0	0
2142	1131	0	162	0	210	0	0	1	0	0	0	0	0	1	0	1
2143	1131	162	184	1	210	0	0	1	0	0	0	0	0	1	0	0
2144	1132	0	115	1	210	0	0	1	0	0	0	0	0	1	0	1
2145	1133	0	153	0	210	1	0	1	0	1	0	0	0	1	0	1
2146	1133	153	641	1	210	1	0	1	0	1	0	0	0	1	0	0
2147	1134	0	146	0	210	0	0	0	0	0	0	0	0	1	0	1
2148	1134	146	255	1	210	0	0	0	0	0	0	0	0	1	0	0
2149	1135	0	139	0	210	0	0	1	0	0	0	0	0	1	0	1
2150	1135	139	234	1	210	0	0	1	0	0	0	0	0	1	0	0
2151	1136	0	81	1	210	0	0	1	0	0	0	0	0	1	0	1
2152	1137	0	129	0	210	1	0	1	0	1	0	0	0	1	0	1
2153	1137	129	702	1	210	1	0	1	0	1	0	0	0	1	0	0
2154	1138	0	128	0	210	0	0	1	0	1	0	0	0	1	0	1
2155	1138	128	331	1	210	0	0	1	0	1	0	0	0	1	0	0
2156	1139	0	126	0	210	0	0	0	0	0	0	0	0	1	0	1
2157	1139	126	515	1	210	0	0	0	0	0	0	0	0	1	0	0
2158	1140	0	122	0	210	0	0	1	0	1	0	0	0	1	0	1
2159	1140	122	604	1	210	0	0	1	0	1	0	0	0	1	0	0
2160	1141	0	108	0	210	0	0	1	0	0	0	0	0	1	0	1
2161	1141	108	316	1	210	0	0	1	0	0	0	0	0	1	0	0
2162	1142	0	108	0	210	0	0	0	0	0	0	0	0	1	0	1
2163	1142	108	1602	0	210	0	0	0	0	0	0	0	0	1	0	0
2164	1142	1602	3183	0	210	0	0	0	0	0	0	0	0	0	1	0
2165	1142	3183	3413	0	210	0	0	0	1	0	1	0	0	0	1	0
2166	1143	0	108	0	210	0	0	1	0	1	0	0	0	1	0	1
2167	1143	108	1176	0	210	0	0	1	0	1	0	0	0	1	0	0
2168	1143	1176	1602	0	210	0	0	0	1	0	1	0	0	1	0	0
2169	1143	1602	2732	0	210	0	0	0	1	0	1	0	0	0	1	0
2170	1144	0	17	1	210	0	0	1	0	1	0	0	0	1	0	1
2171	1145	0	90	0	210	0	0	1	0	0	0	0	0	1	0	1
2172	1145	90	95	1	210	0	0	1	0	0	0	0	0	1	0	0
2173	1146	0	90	0	210	0	0	1	0	0	0	0	0	1	0	1
2174	1146	90	95	1	210	0	0	1	0	0	0	0	0	1	0	0
2175	1147	0	90	0	210	0	0	1	0	0	0	0	0	1	0	1
2176	1147	90	95	1	210	0	0	1	0	0	0	0	0	1	0	0
2177	1148	0	90	0	210	0	0	1	0	0	0	0	0	1	0	1
2178	1148	90	95	1	210	0	0	1	0	0	0	0	0	1	0	0
2179	1149	0	90	0	210	0	0	1	0	1	0	0	0	1	0	1
2180	1149	90	95	1	210	0	0	1	0	1	0	0	0	1	0	0
2181	1150	0	90	0	210	0	0	1	0	1	0	0	0	1	0	1
2182	1150	90	95	1	210	0	0	1	0	1	0	0	0	1	0	0
2183	1151	0	90	0	210	0	0	1	0	1	0	0	0	1	0	1
2184	1151	90	95	1	210	0	0	1	0	1	0	0	0	1	0	0
2185	1152	0	90	0	210	0	0	1	0	1	0	0	0	1	0	1
2186	1152	90	475	1	210	0	0	1	0	1	0	0	0	1	0	0
2187	1153	0	90	0	210	0	0	1	0	1	0	0	0	1	0	1
2188	1153	90	657	1	210	0	0	1	0	1	0	0	0	1	0	0
2189	1154	0	90	0	210	0	0	0	0	0	0	0	0	1	0	1
2190	1154	90	95	1	210	0	0	0	0	0	0	0	0	1	0	0
2191	1155	0	87	0	210	0	0	1	0	1	0	0	0	1	0	1
2192	1155	87	945	1	210	0	0	1	0	1	0	0	0	1	0	0
2193	1156	0	79	0	210	0	0	1	0	1	0	0	0	1	0	1
2194	1156	79	1147	0	210	0	0	1	0	1	0	0	0	1	0	0
2195	1156	1147	1573	0	210	0	0	0	1	0	1	0	0	1	0	0
2196	1156	1573	3384	0	210	0	0	0	1	0	1	0	0	0	1	0
2197	1157	0	77	0	210	0	0	1	0	1	0	0	0	1	0	1
2198	1157	77	1145	0	210	0	0	1	0	1	0	0	0	1	0	0
2199	1157	1145	1571	0	210	0	0	0	1	0	1	0	0	1	0	0
2200	1157	1571	1867	1	210	0	0	0	1	0	1	0	0	0	1	0
2201	1158	0	77	0	210	0	0	1	0	1	0	0	0	1	0	1
2202	1158	77	1145	0	210	0	0	1	0	1	0	0	0	1	0	0
2203	1158	1145	1571	0	210	0	0	0	1	0	1	0	0	1	0	0
2204	1158	1571	2650	1	210	0	0	0	1	0	1	0	0	0	1	0
2205	1159	0	70	0	210	1	0	1	0	1	0	0	0	1	0	1
2206	1159	70	1138	0	210	1	0	1	0	1	0	0	0	1	0	0
2207	1159	1138	1160	1	210	1	0	0	1	1	0	0	0	1	0	0
2208	1160	0	64	0	210	0	0	1	0	1	0	0	0	1	0	1
2209	1160	64	208	1	210	0	0	1	0	1	0	0	0	1	0	0
2210	1161	0	63	0	210	0	0	1	0	0	0	0	0	1	0	1
2211	1161	63	445	1	210	0	0	1	0	0	0	0	0	1	0	0
2212	1162	0	58	0	210	0	0	0	0	0	0	0	0	1	0	1
2213	1162	58	106	1	210	0	0	0	0	0	0	0	0	1	0	0
2214	1163	0	58	0	210	0	0	0	0	0	0	0	0	1	0	1
2215	1163	58	106	1	210	0	0	0	0	0	0	0	0	1	0	0
2216	1164	0	51	0	210	0	0	1	0	0	0	0	0	1	0	1
2217	1164	51	1119	0	210	0	0	1	0	0	0	0	0	1	0	0
2218	1164	1119	1545	0	210	0	0	0	1	1	0	0	0	1	0	0
2219	1164	1545	2029	1	210	0	0	0	1	1	0	0	0	0	1	0
2220	1165	0	43	0	210	0	0	1	0	0	0	0	0	1	0	1
2221	1165	43	481	1	210	0	0	1	0	0	0	0	0	1	0	0
2222	1166	0	43	0	210	1	0	1	0	1	0	0	0	1	0	1
2223	1166	43	733	1	210	1	0	1	0	1	0	0	0	1	0	0
2224	1167	0	31	0	210	0	0	1	0	1	0	0	0	1	0	1
2225	1167	31	570	1	210	0	0	1	0	1	0	0	0	1	0	0
2226	1168	0	31	0	210	0	0	1	0	1	0	0	0	1	0	1
2227	1168	31	1099	0	210	0	0	1	0	1	0	0	0	1	0	0
2228	1168	1099	1525	0	210	0	0	0	1	0	1	0	0	1	0	0
2229	1168	1525	3336	0	210	0	0	0	1	0	1	0	0	0	1	0
2230	1169	0	22	0	210	0	0	0	0	0	0	0	0	1	0	1
2231	1169	22	475	1	210	0	0	0	0	0	0	0	0	1	0	0
2232	1170	0	22	0	210	0	0	0	0	0	0	0	0	1	0	1
2233	1170	22	712	1	210	0	0	0	0	0	0	0	0	1	0	0
2234	1171	0	22	0	210	0	0	0	0	0	0	0	0	1	0	1
2235	1171	22	712	1	210	0	0	0	0	0	0	0	0	1	0	0
2236	1172	0	22	0	210	0	0	0	0	0	0	0	0	1	0	1
2237	1172	22	712	1	210	0	0	0	0	0	0	0	0	1	0	0
2238	1173	0	20	0	210	0	0	1	0	0	0	0	0	1	0	1
2239	1173	20	229	1	210	0	0	1	0	0	0	0	0	1	0	0
2240	1174	0	15	0	210	0	0	1	0	1	0	0	0	1	0	1
2241	1174	15	943	1	210	0	0	1	0	1	0	0	0	1	0	0
2242	1175	0	15	0	210	0	0	1	0	1	0	0	0	1	0	1
2243	1175	15	943	1	210	0	0	1	0	1	0	0	0	1	0	0
2244	1176	0	15	0	210	0	0	1	0	1	0	0	0	1	0	1
2245	1176	15	943	1	210	0	0	1	0	1	0	0	0	1	0	0
2246	1177	0	9	0	210	0	0	1	0	1	0	0	0	1	0	1
2247	1177	9	1077	0	210	0	0	1	0	1	0	0	0	1	0	0
2248	1177	1077	1503	0	210	0	0	0	1	0	1	0	0	1	0	0
2249	1177	1503	2775	0	210	0	0	0	1	0	1	0	0	0	1	0
2250	1178	0	7	0	210	0	0	1	0	1	0	0	0	1	0	1
2251	1178	7	501	1	210	0	0	1	0	1	0	0	0	1	0	0
2252	1179	0	7	0	210	0	0	0	0	0	0	0	0	1	0	1
2253	1179	7	1075	0	210	0	0	0	0	0	0	0	0	1	0	0
2254	1179	1075	1118	0	210	0	0	0	0	0	0	0	0	1	0	0
2255	1180	0	7	0	210	0	0	0	0	0	0	0	0	1	0	1
2256	1180	7	1075	0	210	0	0	0	0	0	0	0	0	1	0	0
2257	1180	1075	1118	0	210	0	0	0	0	0	0	0	0	1	0	0
2258	1181	0	560	1	210	0	0	1	0	1	0	0	0	1	0	0
2259	1182	0	711	1	210	0	0	1	0	1	0	0	0	1	0	0
2260	1183	0	727	1	210	0	0	1	0	1	0	0	0	1	0	0
2261	1184	0	553	1	210	1	0	1	0	1	0	0	0	1	0	0
2262	1185	0	1047	0	210	0	0	1	0	1	0	0	0	1	0	0
2263	1185	1047	1282	0	210	0	0	0	1	0	1	0	0	1	0	0
2264	1186	0	279	1	205	0	0	0	0	0	0	0	0	1	0	0
2265	1187	0	485	1	205	0	0	1	0	1	0	0	0	1	0	0
2266	1188	0	652	1	205	1	0	1	0	1	0	0	0	1	0	0
2267	1189	0	665	1	205	0	0	1	0	1	0	0	0	1	0	0
2268	1190	0	1012	0	205	0	0	0	0	0	0	0	0	1	0	0
2269	1190	1012	1438	0	205	0	0	0	0	0	0	0	0	1	0	0
2270	1190	1438	3249	0	205	0	0	0	0	0	0	0	0	0	1	0
2271	1191	0	1012	0	205	0	0	0	0	0	0	0	0	1	0	0
2272	1191	1012	1413	0	205	0	0	0	0	0	0	0	0	1	0	0
2273	1192	0	1011	0	205	0	0	0	0	0	0	0	0	1	0	0
2274	1192	1011	1437	0	205	0	0	0	1	0	1	0	0	1	0	0
2275	1192	1437	2567	0	205	0	0	0	1	0	1	0	0	0	1	0
2276	1193	0	1008	0	205	0	0	1	0	1	0	0	0	1	0	0
2277	1193	1008	1434	0	205	0	0	0	1	0	1	0	0	1	0	0
2278	1193	1434	1751	0	205	0	0	0	1	0	1	0	0	0	1	0
2279	1194	0	860	1	205	0	0	1	0	1	0	0	0	1	0	0
2280	1195	0	477	1	205	0	0	1	0	1	0	0	0	1	0	0
2281	1196	0	608	1	205	0	0	0	0	0	0	0	0	1	0	0
2282	1197	0	977	0	205	1	0	1	0	1	0	0	0	1	0	0
2283	1197	977	1403	0	205	1	0	0	1	1	0	0	0	1	0	0
2284	1197	1403	2984	0	205	1	0	0	1	1	0	0	0	0	1	0
2285	1197	2984	3214	0	205	1	0	0	1	0	1	0	0	0	1	0
2286	1198	0	970	0	205	0	0	0	0	0	0	0	0	1	0	0
2287	1198	970	1189	1	205	0	0	0	1	1	0	0	0	1	0	0
2288	1199	0	599	1	205	0	0	1	0	1	0	0	0	1	0	0
2289	1200	0	269	1	205	0	0	1	0	0	0	0	0	1	0	0
2290	1201	0	694	1	205	0	0	1	0	1	0	0	0	1	0	0
2291	1202	0	327	1	205	0	0	1	0	0	0	0	0	1	0	0
2292	1203	0	608	1	205	0	0	1	0	1	0	0	0	1	0	0
2293	1204	0	894	0	205	0	0	1	0	1	0	0	0	1	0	0
2294	1204	894	1320	0	205	0	0	0	1	0	1	0	0	1	0	0
2295	1204	1320	3131	0	205	0	0	0	1	0	1	0	0	0	1	0
2296	1205	0	60	1	205	0	0	1	0	0	0	0	0	1	0	0
2297	1206	0	60	1	205	0	0	1	0	0	0	0	0	1	0	0
2298	1207	0	333	1	205	0	0	1	0	1	0	0	0	1	0	0
2299	1208	0	130	1	205	0	0	1	0	0	0	0	0	1	0	0
2300	1209	0	284	1	205	0	0	1	0	1	0	0	0	1	0	0
2301	1210	0	652	1	205	0	0	1	0	1	0	0	0	1	0	0
2302	1211	0	874	0	205	0	0	1	0	0	0	0	0	1	0	0
2303	1211	874	1300	0	205	0	0	0	1	1	0	0	0	1	0	0
2304	1211	1300	1819	1	205	0	0	0	1	1	0	0	0	0	1	0
2305	1212	0	873	0	205	0	0	1	0	1	0	0	0	1	0	0
2306	1212	873	1299	0	205	0	0	0	1	0	1	0	0	1	0	0
2307	1212	1299	1616	0	205	0	0	0	1	0	1	0	0	0	1	0
2308	1213	0	865	0	205	0	0	1	0	1	0	0	0	1	0	0
2309	1213	865	1291	0	205	0	0	0	1	0	1	0	0	1	0	0
2310	1213	1291	3102	0	205	0	0	0	1	0	1	0	0	0	1	0
2311	1214	0	865	0	205	0	0	1	0	1	0	0	0	1	0	0
2312	1214	865	1291	0	205	0	0	0	1	0	1	0	0	1	0	0
2313	1214	1291	1981	0	205	0	0	0	1	0	1	0	0	0	1	0
2314	1215	0	864	0	205	0	0	1	0	1	0	0	0	1	0	0
2315	1215	864	1290	0	205	0	0	0	1	0	1	0	0	1	0	0
2316	1215	1290	2299	1	205	0	0	0	1	0	1	0	0	0	1	0
2317	1216	0	455	1	205	0	0	0	0	0	0	0	0	1	0	0
2318	1217	0	504	1	205	0	0	1	0	1	0	0	0	1	0	0
2319	1218	0	354	1	205	0	0	1	0	0	0	0	0	1	0	0
2320	1219	0	354	1	205	0	0	1	0	0	0	0	0	1	0	0
2321	1220	0	528	1	205	0	0	1	0	1	0	0	0	1	0	0
2322	1221	0	847	0	205	0	0	1	0	1	0	0	0	1	0	0
2323	1221	847	1273	0	205	0	0	0	1	0	1	0	0	1	0	0
2324	1221	1273	2206	1	205	0	0	0	1	0	1	0	0	0	1	0
2325	1222	0	307	1	205	0	0	1	0	1	0	0	0	1	0	0
2326	1223	0	260	1	205	0	0	1	0	1	0	0	0	1	0	0
2327	1224	0	145	1	205	0	0	1	0	0	0	0	0	1	0	0
2328	1225	0	145	1	205	0	0	1	0	0	0	0	0	1	0	0
2329	1226	0	145	1	205	0	0	1	0	0	0	0	0	1	0	0
2330	1227	0	256	1	205	0	0	1	0	1	0	0	0	1	0	0
2331	1228	0	222	1	205	0	0	1	0	1	0	0	0	1	0	0
2332	1229	0	130	1	205	0	0	1	0	0	0	0	0	1	0	0
2333	1230	0	195	1	205	0	0	1	0	0	0	0	0	1	0	0
2334	1231	0	823	0	205	0	0	1	0	1	0	0	0	1	0	0
2335	1231	823	1249	0	205	0	0	0	1	1	0	0	0	1	0	0
2336	1231	1249	1964	1	205	0	0	0	1	1	0	0	0	0	1	0
2337	1232	0	413	1	205	0	0	1	0	1	0	0	0	1	0	0
2338	1233	0	661	1	205	0	0	1	0	1	0	0	0	1	0	0
2339	1234	0	794	0	205	0	0	0	0	0	0	0	0	1	0	0
2340	1234	794	1220	0	205	0	0	0	1	1	0	0	0	1	0	0
2341	1234	1220	1566	0	205	0	0	0	1	1	0	0	0	0	1	0
2342	1235	0	784	0	205	0	0	1	0	1	0	0	0	1	0	0
2343	1235	784	1210	0	205	0	0	0	1	0	1	0	0	1	0	0
2344	1235	1210	3021	0	205	0	0	0	1	0	1	0	0	0	1	0
2345	1236	0	747	1	205	0	0	1	0	1	0	0	0	1	0	0
2346	1237	0	269	1	205	0	0	1	0	1	0	0	0	1	0	0
2347	1238	0	378	1	205	0	0	1	0	0	0	0	0	1	0	0
2348	1239	0	62	1	205	0	0	1	0	0	0	0	0	1	0	0
2349	1240	0	586	1	205	0	0	1	0	1	0	0	0	1	0	0
2350	1241	0	174	1	205	0	0	1	0	0	0	0	0	1	0	0
2351	1242	0	720	0	205	0	0	1	0	1	0	0	0	1	0	0
2352	1242	720	1135	0	205	0	0	0	1	0	1	0	0	1	0	0
2353	1243	0	224	1	205	0	0	0	0	0	0	0	0	1	0	0
2354	1244	0	217	1	205	0	0	1	0	0	0	0	0	1	0	0
2355	1245	0	393	1	205	0	0	1	0	1	0	0	0	1	0	0
